,Unnamed: 0,Country,Region,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Dystopia Residual,Country Code,2016_lifeexp,NHLY,2016_co2,2016_ch4,2016_n2o,2016_pop,2016_extcostratio,2016_llpp_who,PCEC,ERHNI,Year,Unnamed: 0,Country,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Generosity,Trust (Government Corruption),Dystopia Residual,Country Code,2017_lifeexp,NHLY,2017_co2,2017_ch4,2017_n2o,2017_pop,2017_extcostratio,2017_llpp_who,PCEC,ERHNI,Year,Unnamed: 0,Country,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Generosity,Trust (Government Corruption),Country Code,2018_lifeexp,NHLY,2018_co2,2018_ch4,2018_n2o,2018_pop,2018_extcostratio,2018_llpp_who,PCEC,ERHNI,Year
33,33,Qatar,Middle East and Northern Africa,6.375,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224,QAT,79.868,10.98185,85280.0,7890.0,920.0,2654379.0,1.3501959696261312,2.49,19.048500000000004,-14.737357927423366,2016,33,Qatar,6.375,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.330473870038986,0.439299255609512,1.1454644203186,QAT,79.981,10.9973875,87680.0,8080.0,940.0,2724727.0,1.3401142100216676,2.8199999,21.572999235,-17.912895327610066,2017,33.0,Malaysia,6.322,1.161,1.258,0.669,0.356,0.311,0.059,MYS,75.997,10.046803400000002,239620.0,46580.0,11120.0,31528033.0,0.9947648662715348,0.88,2.135242626775987e-07,10.046803187593568,2018
34,34,Spain,Western Europe,6.361,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,2.39663,ESP,83.3292682926829,11.34111341463414,247030.0,39260.0,19850.0,46484062.0,1.038939858493365,0.18000001,1.3770000765,9.910493150009875,2016,34,Colombia,6.35699987411499,1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,0.149014472961426,0.0466687418520451,2.61606812477112,COL,76.925,10.438721531629565,76060.0,74540.0,21080.0,48909844.0,1.1123400871202704,0.98000002,7.497000153,2.0995077283008623,2017,34.0,Spain,6.31,1.251,1.538,0.965,0.449,0.142,0.074,ESP,83.4317073170732,10.929553658536587,258340.0,39940.0,20350.0,46797754.0,1.0638973673563228,0.2,3.2693876718955373e-08,10.92955362375366,2018
35,35,Algeria,Middle East and Northern Africa,6.355,1.05266,0.83309,0.61804,0.21006,0.16157,0.07044,3.40904,DZA,76.298,10.338379000000003,143350.0,49400.0,11890.0,40551398.0,0.8021978844056482,0.050000001,0.3825000076500001,10.03153830307803,2016,35,Saudi Arabia,6.3439998626709,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126,2.0654296875,SAU,74.874,10.063064571762098,540700.0,43370.0,5690.0,33101183.0,0.6463530467431037,2.0999999,16.064999235,-0.3205966297057809,2017,35.0,Colombia,6.26,0.96,1.439,0.635,0.531,0.099,0.039,COL,77.109,9.715733999999998,79490.0,76700.0,21720.0,49661056.0,1.1403459517611765,0.89999998,1.3863981964056505e-07,9.71573384190264,2018
36,36,Guatemala,Latin America and Caribbean,6.324,0.83454,0.87119,0.54039,0.50379,0.08701,0.28808,3.19863,GTM,73.541,9.736828399999998,17460.0,11540.0,4930.0,15827690.0,0.7551469925696198,2.1600001,16.524000765,-2.741221082907849,2016,36,Trinidad and Tobago,6.16800022125244,1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,0.325296461582184,0.0089648161083459,2.05324745178223,TTO,73.245,8.555017620563495,18190.0,1270.0,390.0,1384060.0,0.79690615419176,0.0,0.0,8.555017620563495,2017,36.0,Slovakia,6.173,1.21,1.537,0.776,0.354,0.118,0.014,SVK,77.2658536585366,9.063284634146344,33000.0,4360.0,1970.0,5446771.0,0.9075435821165552,1.0700001,1.5028171305531294e-06,9.063283270274304,2018
37,37,Suriname,Latin America and Caribbean,6.269,1.09686,0.77866,0.50933,0.52234,0.12692,0.16665,3.06852,SUR,71.358,9.055330200000002,2310.0,1400.0,270.0,564883.0,1.3656586681565852,0.039999999,0.30599999235,8.637438657991376,2016,37,Kuwait,6.10500001907349,1.63295245170593,1.25969874858856,0.632105708122253,0.496337592601776,0.228289797902107,0.215159550309181,1.64042520523071,KWT,75.311,8.32186564364436,89720.0,5970.0,740.0,4056102.0,0.7291812405734629,1.23,9.4095,1.460634760468361,2017,37.0,El Salvador,6.167,0.806,1.231,0.639,0.461,0.065,0.082,SLV,73.096,8.530303199999999,6810.0,3990.0,1200.0,6420740.0,0.484380008976321,1.84,2.192270672850793e-06,8.53030213810791,2018
38,38,Kuwait,Middle East and Northern Africa,6.239,1.61714,0.87758,0.63569,0.43166,0.23669,0.15965,2.28085,KWT,75.224,9.3202536,89880.0,5870.0,710.0,3956862.0,0.7318884556481994,0.80000001,6.120000076499999,4.841096195443554,2016,38,Slovakia,6.09800004959106,1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,2.09777665138245,SVK,77.1658536585366,8.472811114380967,33580.0,4360.0,1900.0,5439232.0,0.8736312011403337,1.1799999,9.026999235,0.5865429300150442,2017,38.0,Nicaragua,6.141,0.668,1.319,0.7,0.527,0.208,0.128,NIC,74.275,8.474777500000002,5210.0,9830.0,3410.0,6465502.0,1.3192771739777618,0.56,6.625935619538901e-07,8.47477662585544,2018
39,39,Bahrain,Middle East and Northern Africa,6.218,1.44024,0.94397,0.65696,0.47375,0.25772,0.17147,2.27405,BHR,76.899,9.3662982,30200.0,14240.0,70.0,1425793.0,1.645256529733273,1.3200001,10.098000764999998,-7.247503495867834,2016,39,Bahrain,6.08699989318848,1.48841226100922,1.32311046123505,0.653133034706116,0.536746919155121,0.172668486833572,0.257042169570923,1.65614938735962,BHR,77.032,8.3733775772095,30380.0,14540.0,70.0,1494077.0,1.5917990106135484,1.63,12.4695,-11.475560185636144,2017,39.0,Poland,6.123,1.176,1.448,0.781,0.546,0.108,0.064,POL,77.6024390243903,8.714753902439034,312740.0,47540.0,21480.0,37974750.0,1.4109854179558523,1.37,2.759860170244703e-07,8.714753513026787,2018
40,40,Trinidad and Tobago,Latin America and Caribbean,6.168,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.51394,TTO,73.1,8.53808,18230.0,1260.0,390.0,1377563.0,0.8034888716826233,0.0,0.0,8.53808,2016,40,Malaysia,6.08400011062622,1.29121541976929,1.28464603424072,0.618784427642822,0.402264982461929,0.416608929634094,0.0656007081270218,2.00444889068604,MYS,75.828,8.2197560388565,222890.0,46460.0,11610.0,31104655.0,1.0263264782756127,0.77999997,5.9669997705,2.095666178527845,2017,40.0,Bahrain,6.105,1.338,1.366,0.698,0.594,0.243,0.123,BHR,77.163,8.526511500000003,30750.0,14850.0,90.0,1569440.0,1.587117797227945,1.49,7.262781629116118e-06,8.526499973110022,2018
41,41,Venezuela,Latin America and Caribbean,6.084,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,2.97468,VEN,72.405,7.848701999999998,162060.0,73640.0,13190.0,29851249.0,1.298159299092419,0.88,6.732,-0.8905064014901658,2016,41,Nicaragua,6.07100009918213,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.301674216985703,0.130687981843948,2.51393055915833,NIC,74.068,7.9326835346222,5400.0,9510.0,3460.0,6384843.0,1.331571316249239,0.77999997,5.9669997705,-0.0128022038413933,2017,41.0,Kuwait,6.083,1.474,1.301,0.675,0.554,0.167,0.106,KWT,75.398,8.165603400000002,89460.0,6080.0,750.0,4137314.0,0.7306546001058771,1.36,2.514674979950761e-06,8.16560156264116,2018
42,42,Slovakia,Central and Eastern Europe,6.078,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,2.61065,SVK,77.1658536585366,8.318479024390248,31500.0,4380.0,2010.0,5430798.0,0.9189035549410448,1.08,8.262,0.7264978534673343,2016,42,Ecuador,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.150112465023994,0.140134647488594,2.29035258293152,ECU,76.584,7.71966641120908,37760.0,20690.0,4820.0,16785356.0,0.7795333713990721,1.0700001,8.185500764999999,1.3387954032789473,2017,42.0,Thailand,6.072,1.016,1.417,0.707,0.637,0.364,0.029,THA,76.931,8.247003200000002,257860.0,84140.0,19950.0,69428454.0,0.7949399050587392,1.6,1.7629659447695614e-07,8.247003059854803,2018
43,43,El Salvador,Latin America and Caribbean,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,SLV,72.644,7.758379199999998,7170.0,4030.0,1220.0,6356137.0,0.4942672532955562,1.89,14.4585,0.6120161182261983,2016,43,El Salvador,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729,2.7145938873291,SLV,72.872,7.309060015487704,6380.0,3980.0,1250.0,6388124.0,0.4973315558407193,1.96,14.994,-0.1479293327880411,2017,43.0,Italy,6.0,1.264,1.501,0.946,0.281,0.137,0.028,ITA,83.3463414634146,8.334634146341461,324850.0,43670.0,17900.0,60421760.0,0.7556155892346327,0.69999999,8.862700992986633e-08,8.33463407937351,2018
44,44,Malaysia,Southeastern Asia,6.005,1.25142,0.88025,0.62366,0.39031,0.09081,0.41474,2.35384,MYS,75.649,7.6027245,228640.0,46250.0,11790.0,30684652.0,1.0575635549226017,0.91000003,6.9615002295,0.2404955696954749,2016,44,Poland,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.79772281646729,POL,77.7536585365854,7.565431361198396,312820.0,47240.0,21550.0,37974826.0,1.399204095152581,1.42,10.862999999999998,-7.634122724444088,2017,44.0,Ecuador,5.973,0.889,1.33,0.736,0.556,0.114,0.12,ECU,76.8,7.472639999999999,39530.0,20350.0,4950.0,17084359.0,0.7875833625117642,1.04,4.65689113650679e-07,7.472639633231001,2018
45,45,Nicaragua,Latin America and Caribbean,5.992,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,2.82428,NIC,73.86,7.326912000000001,5380.0,9680.0,3460.0,6303970.0,1.3585648058764976,0.70999998,5.431499847,-0.0521325352577797,2016,45,Italy,5.96400022506714,1.39506661891937,1.44492328166962,0.853144347667694,0.256450712680817,0.17278964817524,0.0280280914157629,1.81331205368042,ITA,82.9463414634147,7.996029183922759,329190.0,44340.0,17960.0,60536709.0,0.7505033114732149,0.94999999,7.267499923499999,2.541746425204673,2017,45.0,Belize,5.956,0.807,1.101,0.474,0.593,0.183,0.089,BLZ,74.496,7.121817600000003,680.0,530.0,210.0,383071.0,1.3497993121119491,0.28999999,5.791354405580167e-06,7.12180978283381,2018
46,46,Italy,Western Europe,5.977,1.35495,1.04167,0.85102,0.18827,0.02556,0.16684,2.34918,ITA,83.2439024390244,8.132929268292687,333340.0,44680.0,18060.0,60627498.0,0.7574574264596868,0.76999998,5.890499847,3.671126413622887,2016,46,Russia,5.96299982070923,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,2.20560741424561,RUS,72.4514634146342,6.97707462784141,1557190.0,850170.0,58660.0,144496739.0,1.7312451188739324,0.68000001,5.202000076499999,-2.028862612981036,2017,46.0,Lithuania,5.952,1.197,1.527,0.716,0.35,0.026,0.006,LTU,75.6804878048781,7.204782439024395,11590.0,3150.0,3530.0,2801543.0,2.812618361308212,0.76999998,2.102591267383724e-06,7.20477652523759,2018
47,47,Ecuador,Latin America and Caribbean,5.976,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,2.77366,ECU,76.365,7.453224,39010.0,20510.0,4770.0,16491116.0,0.7897502314111913,1.13,8.644499999999999,0.6262281245659578,2016,47,Belize,5.95599985122681,0.907975316047668,1.08141779899597,0.450191766023636,0.547509372234344,0.240015640854836,0.0965810716152191,2.63195562362671,BLZ,74.365,7.109292893648174,650.0,520.0,230.0,375775.0,1.467411152823315,0.40000001,3.0600000765,2.6190146537518766,2017,47.0,Slovenia,5.948,1.219,1.506,0.856,0.633,0.16,0.051,SVN,81.3780487804878,7.714639024390248,14050.0,1980.0,790.0,2073894.0,0.9742422119517516,0.94,3.467390329496107e-06,7.714635646312224,2018
48,48,Belize,Latin America and Caribbean,5.956,0.87616,0.68655,0.45569,0.51231,0.10771,0.23684,3.08039,BLZ,74.219,7.0953364000000025,650.0,500.0,240.0,368399.0,1.5522397501987466,0.31,2.3715,3.414199832403675,2016,48,Japan,5.92000007629395,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,JPN,84.099756097561,7.737178202605868,1151930.0,21220.0,18080.0,126972000.0,0.3774406069599056,0.58999997,4.513499770500001,6.0336001097149525,2017,48.0,Romania,5.945,1.116,1.219,0.726,0.528,0.088,0.001,ROU,75.3585365853659,7.121381707317079,74880.0,23780.0,8640.0,19473970.0,1.1229226420616485,1.08,4.2425863858268243e-07,7.121381230907447,2018
49,49,Japan,Eastern Asia,5.921,1.38007,1.06054,0.91491,0.46761,0.18985,0.10224,1.80584,JPN,83.9848780487805,7.735007268292686,1171390.0,21440.0,18110.0,127076000.0,0.380606364638021,0.60000002,4.590000153,5.988023996371396,2016,49,Lithuania,5.90199995040894,1.31458234786987,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,2.22844052314758,LTU,75.4804878048781,6.8083396256842645,11220.0,3230.0,3660.0,2828403.0,2.8551868265744544,0.60000002,4.590000153,-6.296968345136066,2017,49.0,Latvia,5.933,1.148,1.454,0.671,0.363,0.092,0.066,LVA,74.7829268292683,6.977247073170733,7630.0,1940.0,1860.0,1927174.0,2.180238022940705,0.91000003,3.612284220054857e-06,6.977239197531326,2018
50,50,Kazakhstan,Central and Eastern Europe,5.919,1.22943,0.95544,0.57386,0.4052,0.11132,0.15011,2.49325,KAZ,72.41,6.654478999999998,223020.0,40060.0,10150.0,17794055.0,1.5817755289393478,0.88,6.732,-3.994033860819692,2016,50,Algeria,5.87200021743774,1.09186446666718,1.1462174654007,0.617584645748138,0.233335807919502,0.0694366469979286,0.146096110343933,2.56760382652283,DZA,76.499,6.670714463376965,145100.0,49460.0,11920.0,41389174.0,0.7843734021005078,0.13,0.9945,5.89065511498801,2017,50.0,Japan,5.915,1.294,1.462,0.988,0.553,0.079,0.15,JPN,84.2109756097561,7.705304268292685,1106150.0,21110.0,18010.0,126811000.0,0.378141352241324,0.57999998,3.4989077028018074e-08,7.705304255061868,2018
51,51,Moldova,Central and Eastern Europe,5.897,0.69177,0.83132,0.52309,0.25202,0.01903,0.19997,3.38007,MDA,71.617,6.424044900000003,8140.0,3370.0,1030.0,2802170.0,0.9498934923079446,0.94999999,7.267499923499999,-0.4793059826811312,2016,51,Latvia,5.84999990463257,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.153074786067009,0.0738427266478539,1.99365520477295,LVA,74.6292682926829,6.343487093157895,7120.0,1960.0,1920.0,1942248.0,2.2045133360187745,0.66000003,5.049000229499999,-4.7871012463367055,2017,51.0,Mauritius,5.891,1.09,1.387,0.684,0.584,0.245,0.05,MUS,74.4163414634146,6.630496024390242,4130.0,1930.0,230.0,1265303.0,0.6161399024353608,0.0,0.0,6.630496024390242,2018
52,52,Russia,Central and Eastern Europe,5.856,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,2.59115,RUS,71.6512195121951,6.1333443902439,1530900.0,852550.0,58060.0,144342397.0,1.7334787845399755,0.68000001,5.202000076499999,-2.884212379544179,2016,52,South Korea,5.83799982070923,1.40167844295502,1.12827444076538,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,1.88037800788879,KOR,82.6268292682927,6.924126811260147,625350.0,25600.0,10600.0,51361911.0,0.5763664742818422,1.54,11.781,0.1339533777457653,2017,52.0,Jamaica,5.89,0.819,1.493,0.693,0.575,0.096,0.031,JAM,74.368,6.618751999999997,8510.0,780.0,410.0,2934853.0,0.3481723896194075,0.54000002,1.407566291395174e-06,6.6187515099242775,2018
53,53,Poland,Central and Eastern Europe,5.835,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035,POL,77.8512195121951,6.500576829268291,299740.0,46800.0,21620.0,37970087.0,1.4056474739862117,1.38,10.557,-8.338843553604143,2016,53,Moldova,5.83799982070923,0.728870630264282,1.25182557106018,0.589465200901031,0.240729048848152,0.208779126405716,0.0100912861526012,2.80780839920044,MDA,71.717,6.009883314180388,8160.0,3370.0,1060.0,2755158.0,0.9842273638599666,1.17,8.9505,-2.799443706048243,2017,53.0,South Korea,5.875,1.266,1.204,0.955,0.244,0.175,0.051,KOR,82.6268292682927,7.229847560975611,630870.0,25530.0,10770.0,51585058.0,0.5872242952542551,1.52,2.2541411119475722e-07,7.229847428606969,2018
54,54,South Korea,Eastern Asia,5.835,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,2.35015,KOR,82.2756097560976,6.870013414634149,614780.0,25770.0,10510.0,51217803.0,0.5760677098130002,1.71,13.081500000000002,-0.6658163312846135,2016,54,Romania,5.82499980926514,1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,0.133519917726517,0.00438790069893,2.17683148384094,ROU,75.309756097561,6.213053441629207,74100.0,24130.0,8500.0,19588715.0,1.0923693218149115,1.28,9.792000000000002,-4.4834269575824095,2017,54.0,Russia,5.81,1.151,1.479,0.599,0.399,0.065,0.025,RUS,72.6621951219512,5.885637804878044,1607550.0,849570.0,58610.0,144477859.0,1.7504740797771678,0.57999998,3.0710586921142014e-08,5.885637751119958,2018
55,55,Bolivia,Latin America and Caribbean,5.822,0.79422,0.83779,0.4697,0.50961,0.07746,0.21698,2.91635,BOL,70.626,5.805457200000001,21610.0,24830.0,9050.0,11031822.0,2.0289225774130784,2.0599999,15.758999235,-26.16833214532693,2016,55,Bolivia,5.82299995422363,0.833756566047668,1.22761905193329,0.473630249500275,0.558732926845551,0.22556072473526,0.0604777261614799,2.44327902793884,BOL,70.945,5.838773175239544,22250.0,24870.0,8850.0,11192853.0,1.9546815362563537,2.0899999,15.988499235,-25.41365107186379,2017,55.0,Kazakhstan,5.79,1.143,1.516,0.631,0.454,0.148,0.121,KAZ,73.15,5.778850000000001,220450.0,41360.0,10980.0,18276452.0,1.6526916356531702,0.82999998,3.47414249056655e-07,5.778849425831377,2018
56,56,Lithuania,Central and Eastern Europe,5.813,1.2692,1.06411,0.64674,0.18929,0.0182,0.02025,2.60525,LTU,74.6707317073171,6.070730487804879,11200.0,3320.0,3640.0,2868231.0,2.8182813037335706,0.57999998,4.436999847,-6.433983225663934,2016,56,Turkmenistan,5.82200002670288,1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,0.24992498755455,0.259270340204239,1.83290982246399,TKM,67.956,5.585983381462092,71960.0,49870.0,3430.0,5757667.0,2.522295927874523,0.47999999,3.6719999235,-3.67588707273752,2017,56.0,Cyprus,5.762,1.229,1.191,0.909,0.423,0.202,0.035,CYP,80.828,6.159093599999997,7230.0,740.0,370.0,1189262.0,0.7771342629558318,0.54000002,3.473582905196669e-06,6.159090900559706,2018
57,57,Belarus,Central and Eastern Europe,5.802,1.13062,1.04993,0.63104,0.29091,0.17457,0.13942,2.38582,BLR,73.8268292682927,5.920911707317072,55210.0,16550.0,11750.0,9469379.0,2.855500040863886,0.75,5.7375,-10.462519777139477,2016,57,Kazakhstan,5.81899976730347,1.28455626964569,1.38436901569366,0.606041550636292,0.437454283237457,0.201964423060417,0.119282886385918,1.78489255905151,KAZ,72.95,5.974603302478817,225560.0,43290.0,13380.0,18037776.0,1.9486541457704096,0.95999998,7.343999847,-8.336312445914986,2017,57.0,Bolivia,5.752,0.751,1.223,0.508,0.606,0.141,0.054,BOL,71.239,5.3571728,22710.0,25050.0,8770.0,11353140.0,1.9349063632849952,1.9299999,1.3004771574207667e-06,5.357170283698473,2018
58,58,North Cyprus,Western Europe,5.771,1.31141,0.81826,0.84142,0.43596,0.16578,0.26322,1.93447,CYP,80.513,6.207552300000001,7150.0,720.0,370.0,1170189.0,0.7823960946215187,0.61000001,4.6665000765,2.556500864595382,2016,58,North Cyprus,5.80999994277954,1.3469113111496,1.18630337715149,0.834647238254547,0.471203625202179,0.266845703125,0.155353352427483,1.54915761947632,CYP,80.672,6.534431538391106,7300.0,730.0,370.0,1179685.0,0.7746075451043478,0.66000003,5.049000229499999,2.6234378653868227,2017,58.0,Estonia,5.739,1.2,1.532,0.737,0.553,0.086,0.174,EST,78.2439024390244,5.782224390243902,16000.0,1050.0,1350.0,1321977.0,2.321828374864183,0.19,1.099489628034376e-06,5.782221837417686,2018
59,59,Slovenia,Central and Eastern Europe,5.768,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1.79522,SVN,81.1756097560976,6.234286829268294,13930.0,2010.0,800.0,2065042.0,0.9844686304840252,0.97000003,7.4205002295,-1.0709628691739663,2016,59,Slovenia,5.75799989700317,1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,0.242649093270302,0.0451289787888527,1.31331729888916,SVN,81.0292682926829,6.14201770200959,14140.0,2000.0,790.0,2066388.0,0.9693814265872868,1.02,7.803,-1.422065569651009,2017,59.0,Paraguay,5.681,0.835,1.522,0.615,0.541,0.162,0.074,PRY,74.131,5.048321100000001,8420.0,29070.0,10070.0,6956069.0,3.615279626270229,0.63,6.928482164279854e-07,5.04831859515996,2018
60,60,Peru,Latin America and Caribbean,5.743,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,2.73117,PER,76.044,5.650069200000003,56530.0,30920.0,9540.0,30926036.0,0.7917708903044396,1.914920098,14.6491387497,-5.948692430043232,2016,60,Peru,5.71500015258789,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.126819714903831,0.0470490865409374,2.20726943016052,PER,76.286,5.454450164031976,53990.0,31110.0,9800.0,31444299.0,0.7925506992499132,1.954120098,14.9490187497,-6.393405099142821,2017,60.0,Peru,5.663,0.934,1.249,0.674,0.53,0.092,0.034,PER,76.516,5.073010800000002,54280.0,31410.0,9360.0,31989265.0,0.7598512277825824,1.864940098,4.459868568315026e-07,5.073010461116342,2018
61,61,Turkmenistan,Central and Eastern Europe,5.658,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,2.21489,TKM,67.835,4.463543000000002,72020.0,50030.0,3500.0,5662371.0,2.606088321994538,0.34999999,2.6774999235,-2.514258282774617,2016,61,Mauritius,5.62900018692017,1.18939554691315,1.20956099033356,0.638007462024689,0.491247326135635,0.360933750867844,0.0421815551817417,1.6975839138031,MUS,74.5146341463415,4.686971880633686,4180.0,1910.0,230.0,1264613.0,0.6081979919505439,0.0,0.0,4.686971880633686,2017,61.0,Moldova,5.64,0.657,1.301,0.62,0.232,0.171,0.0,MDA,71.808,4.595711999999999,8590.0,3310.0,1160.0,2708214.0,1.0865738135457153,0.89999998,2.5422658058041207e-06,4.595709237640548,2018
62,62,Mauritius,Sub-Saharan Africa,5.648,1.14372,0.75695,0.66189,0.46145,0.05203,0.36951,2.20223,MUS,74.3948780487805,4.820788097560974,4040.0,1880.0,240.0,1263473.0,0.6238479243475074,0.0,0.0,4.820788097560974,2016,62,Cyprus,5.62099981307983,1.35593807697296,1.13136327266693,0.84471470117569,0.355111539363861,0.271254301071167,0.0412379764020443,1.62124919891357,CYP,80.672,5.009729692077609,7300.0,730.0,370.0,1179685.0,0.7746075451043478,0.66000003,5.049000229499999,1.0987360190733255,2017,62.0,Turkmenistan,5.636,1.016,1.533,0.517,0.417,0.199,0.037,TKM,68.073,4.329442800000001,71730.0,49580.0,3430.0,5850902.0,2.500596645310442,0.38999999,5.099213631505023e-07,4.329441524892351,2018
63,63,Libya,Middle East and Northern Africa,5.615,1.06688,0.95076,0.52304,0.40672,0.10339,0.17087,2.39374,LBY,72.311,4.447126500000002,51180.0,29890.0,1940.0,6492160.0,1.318164417166342,0.12,0.918,3.2370515650413,2016,63,Estonia,5.61100006103516,1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,0.0988908112049103,0.183248922228813,1.35750865936279,EST,78.0926829268293,4.771463403469209,16280.0,1060.0,1360.0,1317384.0,2.3241275767889773,0.059999999,0.4589999923499999,3.704688863502645,2017,63.0,Hungary,5.62,1.171,1.401,0.732,0.259,0.061,0.022,HUN,76.0658536585366,4.71608292682927,46390.0,7120.0,5790.0,9775564.0,1.3691582786902083,1.04,8.138660848622135e-07,4.716081812517783,2018
64,64,Latvia,Central and Eastern Europe,5.56,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2.20859,LVA,74.580487804878,4.176507317073166,7150.0,1990.0,1940.0,1959537.0,2.218422329543345,0.68000001,5.202000076499999,-7.363725810920621,2016,64,Belarus,5.56899976730347,1.15655755996704,1.44494521617889,0.637714266777039,0.295400261878967,0.15513750910759,0.156313821673393,1.72323298454285,BLR,74.1292682926829,4.217953640891309,56240.0,16720.0,12160.0,9458989.0,2.9383123200485777,0.77999997,5.9669997705,-13.314955298495878,2017,64.0,Libya,5.566,0.985,1.35,0.553,0.496,0.116,0.148,LBY,72.724,4.116178399999999,58940.0,37790.0,1970.0,6678565.0,1.4729740850392703,0.12,1.3745467776386093e-07,4.116178197532821,2018
65,65,Cyprus,Western Europe,5.546,1.31857,0.70697,0.8488,0.29507,0.05228,0.27906,2.04497,CYP,80.513,4.3960098000000025,7150.0,720.0,370.0,1170189.0,0.7823960946215187,0.61000001,4.6665000765,0.7449583645953841,2016,65,Libya,5.52500009536743,1.10180306434631,1.35756433010101,0.520169019699097,0.465733230113983,0.152073666453362,0.0926102101802826,1.83501124382019,LBY,72.52,3.807300691604601,56810.0,33840.0,1950.0,6580723.0,1.387225404790626,0.20999999,1.6064999235,1.5787231849312042,2017,65.0,Philippines,5.524,0.775,1.312,0.513,0.643,0.12,0.105,PHL,71.095,3.725378,142240.0,67660.0,13640.0,106651394.0,0.3650818065391742,0.94,6.742527903573394e-08,3.725377975384257,2018
66,66,Paraguay,Latin America and Caribbean,5.538,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,2.16091,PRY,73.836,3.972376800000002,7150.0,29400.0,10120.0,6777878.0,3.709824899827761,0.70999998,5.431499847,-16.177536575811267,2016,66,Turkey,5.5,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,TUR,77.161,3.85805,415900.0,44980.0,34620.0,81116451.0,0.99196415621544,1.72,13.158,-9.19421436748276,2017,66.0,Honduras,5.504,0.62,1.205,0.622,0.459,0.197,0.074,HND,75.088,3.784435199999997,9770.0,8150.0,3210.0,9587523.0,0.8246581498922446,1.48,1.1809098137235238e-06,3.784434226153095,2018
67,67,Romania,Central and Eastern Europe,5.528,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184,ROU,75.209756097561,3.9710751219512175,71140.0,24470.0,8280.0,19702267.0,1.0693036726186678,1.09,8.3385,-4.945313552179544,2016,67,Paraguay,5.49300003051758,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,PRY,73.992,3.647805825805678,8000.0,30100.0,10940.0,6867058.0,3.906414369357689,0.75,5.7375,-18.76524661838406,2017,67.0,Belarus,5.483,1.039,1.498,0.7,0.307,0.101,0.154,BLR,74.1756097560976,3.582681951219512,59310.0,16730.0,12010.0,9438785.0,2.9443723462570626,0.85000002,6.889128370865531e-07,3.5826799228036053,2018
